pub_id,author_s,year,article,journal,volume,pages,country,continent,animal,stage_life_m,lifespan_m,norm_age,bw_mean_kg,bw_sd_kg,sex,lactating,exp_id,model,study_id,treatment,potential_exposure_day,pfos_plasma_mean,pfos_plasma_sd,pfos_plasma_units,pfos_plasma_ns,pfos_liver_mean,pfos_liver_sd,pfos_liver_units,pfos_liver_ns,feed_intake_mean ,feed_intake_units,water_intake_mean,water_intake_units,pfos_exposure_level_mean,pfos_exposure_level_sd,pfos_exposure_level_units
27,Dong et al. ,2011,Sub-chronic effect of perfluorooctanesulfonate (PFOS) on the balance of type 1 and type 2 cytokine in adult C57BL6 mice,Arch Toxicol ,85,1235-1244,China ,ASIA,mice ,2.08,30,0.069,0.032,NA,IM,N,1,FIX,27,CLAEP,60,22.64,5.60621,ug/mL,6,NA,NA,ug/g,NA,0.006067577,Kg/d,0.007983654,L/d,416.7,NA,ug/kg bw/d
27,Dong et al. ,2011,Sub-chronic effect of perfluorooctanesulfonate (PFOS) on the balance of type 1 and type 2 cytokine in adult C57BL6 mice,Arch Toxicol ,85,1235-1244,China ,ASIA,mice ,2.08,30,0.069,0.032,NA,IM,N,1,FIX,27,CLAEP,60,51.71,9.32269,ug/mL,6,NA,NA,ug/g,NA,0.006067577,Kg/d,0.007983654,L/d,833.3,NA,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1525,Canada,NAM,rat,1.18,25,0.0472,0.4151,0.0401,IM,N,1,FIX,28,CLANEP,28,0.47,0.27,ug/mL,5,NA,NA,ug/g,NA,0.024906,Kg/d,0.049812,L/d,0.000025,NA,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1526,Canada,NAM,rat,1.18,25,0.0472,0.4123,0.032,IM,N,1,FIX,28,CLAEP,28,0.95,0.13,ug/mL,5,NA,NA,ug/g,NA,0.024738,Kg/d,0.049476,L/d,140,20,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1527,Canada,NAM,rat,1.18,25,0.0472,0.3862,0.0259,IM,N,1,FIX,28,CLAEP,28,13.45,1.48,ug/mL,5,NA,NA,ug/g,NA,0.023172,Kg/d,0.046344,L/d,1330,240,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1528,Canada,NAM,rat,1.18,25,0.0472,0.3637,0.0257,IM,N,1,FIX,28,CLAEP,28,20.93,2.36,ug/mL,5,NA,NA,ug/g,NA,0.021822,Kg/d,0.043644,L/d,3210,570,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1529,Canada,NAM,rat,1.18,25,0.0472,0.327,0.0216,IM,N,1,FIX,28,CLAEP,28,29.88,3.53,ug/mL,5,NA,NA,ug/g,NA,0.01962,Kg/d,0.03924,L/d,6340,1350,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1530,Canada,NAM,rat,1.18,25,0.0472,0.2472,0.0275,IF,N,2,FIX,28,CLANEP,28,0.95,0.51,ug/mL,5,NA,NA,ug/g,NA,0.014832,Kg/d,0.029664,L/d,0.000025,NA,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1531,Canada,NAM,rat,1.18,25,0.0472,0.1537,0.0085,IF,N,2,FIX,28,CLAEP,28,1.5,0.23,ug/mL,5,NA,NA,ug/g,NA,0.009222,Kg/d,0.018444,L/d,150,20,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1532,Canada,NAM,rat,1.18,25,0.0472,0.1562,0.0088,IF,N,2,FIX,28,CLAEP,28,15.4,1.56,ug/mL,5,NA,NA,ug/g,NA,0.009372,Kg/d,0.018744,L/d,1430,240,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1533,Canada,NAM,rat,1.18,25,0.0472,0.1516,0.0121,IF,N,2,FIX,28,CLAEP,28,31.93,3.59,ug/mL,5,NA,NA,ug/g,NA,0.009096,Kg/d,0.018192,L/d,3730,570,ug/kg bw/d
28,David etl al. ,2008,Immunomodulatory Effects of Dietary Potassium Perfluorooctane Sulfonate (PFOS) Exposure in Adult Sprague-Dawley Rats, Journal of Toxicology and Environmental Health,71,1516-1534,Canada,NAM,rat,1.18,25,0.0472,0.1542,0.0091,IF,N,2,FIX,28,CLAEP,28,43.2,3.95,ug/mL,5,NA,NA,ug/g,NA,0.009252,Kg/d,0.018504,L/d,7580,680,ug/kg bw/d
29,Xing li et al. ,2021,Distribution of perfluorooctane sulfonate in mice and its effect on liver lipidomic,Talanta,226,122150,China ,ASIA,mice ,1,30,0.033,0.0181,0.0009645,IF,N,1,FIX,29,CLAEP,60,350.96,32.81,ug/mL,6,511.34,51.98,ug/g,6,0.003439,Kg/d,0.004525,L/d,1000,NA,ug/kg bw/d
29,Xing li et al. ,2021,Distribution of perfluorooctane sulfonate in mice and its effect on liver lipidomic,Talanta,226,122150,China ,ASIA,mice ,1,30,0.033,0.0194,0.0009067,IF,N,1,FIX,29,CLAEP,60,82.62,25.09,ug/mL,6,34.96,7.72,ug/g,6,0.003686,Kg/d,0.00485,L/d,100,NA,ug/kg bw/d
29,Xing li et al. ,2022,Distribution of perfluorooctane sulfonate in mice and its effect on liver lipidomic,Talanta,226,122150,China ,ASIA,mice ,1,30,0.033,0.0189,0.0009759,IF,N,1,FIX,29,CLANEP,60,0.639594,0.177665,ug/mL,6,1.101523,0.177665,ug/g,6,0.003591,Kg/d,0.004725,L/d,0.000025,NA,ug/kg bw/d
30,Mousumi etl al. ,2009,"The atrophy and changes in the cellular compositions of the thymus and spleen
observed in mice subjected to short-term exposure to perfluorooctanesulfonate
are high-dose phenomena mediated in part by peroxisome proliferator-activated
receptor-alpha (PPAR)",Toxicology,260,68-76,Sweden,EU,mice ,1.62,30,0.054,0.0249,NA,IM,N,1,FIX,30,CLANEP,10,0.0287,0.02,ug/mL,4,NA,NA,ug/g,NA,0.004725709,Kg/d,0.006218038,L/d,0.000025,NA,ug/kg bw/d
30,Mousumi etl al. ,2009,"The atrophy and changes in the cellular compositions of the thymus and spleen
observed in mice subjected to short-term exposure to perfluorooctanesulfonate
are high-dose phenomena mediated in part by peroxisome proliferator-activated
receptor-alpha (PPAR)",Toxicology,260,68-76,Sweden,EU,mice ,1.62,30,0.054,0.0249,NA,IM,N,1,FIX,30,CLAEP,10,50.8,5,ug/mL,4,NA,NA,ug/g,NA,0.004725709,Kg/d,0.006218038,L/d,"1,000",NA,ug/kg bw/d
30,Mousumi etl al. ,2009,"The atrophy and changes in the cellular compositions of the thymus and spleen
observed in mice subjected to short-term exposure to perfluorooctanesulfonate
are high-dose phenomena mediated in part by peroxisome proliferator-activated
receptor-alpha (PPAR)",Toxicology,260,68-76,Sweden,EU,mice ,1.62,30,0.054,0.0249,NA,IM,N,1,FIX,30,CLAEP,10,96.7,10.4,ug/mL,4,NA,NA,ug/g,NA,0.004725709,Kg/d,0.006218038,L/d,"5,000",NA,ug/kg bw/d
30,Mousumi etl al. ,2009,"The atrophy and changes in the cellular compositions of the thymus and spleen
observed in mice subjected to short-term exposure to perfluorooctanesulfonate
are high-dose phenomena mediated in part by peroxisome proliferator-activated
receptor-alpha (PPAR)",Toxicology,260,68-76,Sweden,EU,mice ,1.62,30,0.054,0.0249,NA,IM,N,1,FIX,30,CLAEP,10,340,32,ug/mL,4,NA,NA,ug/g,NA,0.004725709,Kg/d,0.006218038,L/d,"20,000",NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IF,N,1,FIX,31,CLANEP,28,0.0168,0.00431,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,0.000025,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IF,N,1,FIX,31,CLAEP,28,0.0881,0.0105,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,1.66,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IF,N,1,FIX,31,CLAEP,28,0.123,0.0187,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,3.31,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IF,N,1,FIX,31,CLAEP,28,0.666,0.108,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,16.6,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IM,N,2,FIX,31,CLANEP,28,0.0121,0.00464,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,0.000025,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IM,N,2,FIX,31,CLAEP,28,0.0178,0.00424,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,0.166,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IM,N,2,FIX,31,CLAEP,28,0.0915,0.0222,ug/mL,4,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,1.66,NA,ug/kg bw/d
31,Peden-Adams et al.,2008,Suppression of Humoral Immunity in mice following exposure to perfluorooctane sulfonate,Toxicological ascience ,104,144-154,USA,NAM,mice ,8,30,0.267,0.02,NA,IM,N,2,FIX,31,CLAEP,28,0.131,0.0152,ug/mL,5,NA,NA,ug/g,NA,0.0038,Kg/d,0.005,L/d,3.31,NA,ug/kg bw/d
32,Wimsatt et al.,2016,Oral perfluorooctane sulfonate (PFOS) lessens tumor development in the APCmin mouse model of spontaneous familial adenomatous polyposis,BMC Cancer,16,942,USA,NAM,mice ,1.75,30,0.058,0.0256,NA,IM,NA,1,FIX,32,CLANEP,56,0.000025,0.000001,ug/ml,6,NA,NA,ug/g,6,0.004864,Kg/d,0.0064,L/d,3.31,NA,ug/kg bw/d
32,Wimsatt et al.,2016,Oral perfluorooctane sulfonate (PFOS) lessens tumor development in the APCmin mouse model of spontaneous familial adenomatous polyposis,BMC Cancer,16,942,USA,NAM,mice ,1.75,30,0.058,0.0251,NA,IM,NA,1,FIX,32,CLAEP,56,25.2,1.44,ug/ml,6,NA,NA,ug/g,6,0.004769,Kg/d,0.006275,L/d,10000,NA,ug/kg bw/d
32,Wimsatt et al.,2016,Oral perfluorooctane sulfonate (PFOS) lessens tumor development in the APCmin mouse model of spontaneous familial adenomatous polyposis,BMC Cancer,16,942,USA,NAM,mice ,1.75,30,0.058,0.0245,NA,IM,NA,1,FIX,32,CLAEP,56,59.04,3.6,ug/ml,6,NA,NA,ug/g,6,0.004655,Kg/d,0.006125,L/d,50000,NA,ug/kg bw/d
32,Wimsatt et al.,2016,Oral perfluorooctane sulfonate (PFOS) lessens tumor development in the APCmin mouse model of spontaneous familial adenomatous polyposis,BMC Cancer,16,942,USA,NAM,mice ,1.75,30,0.058,0.0226,NA,IM,NA,1,FIX,32,CLAEP,56,253.44,50.4,ug/ml,6,NA,NA,ug/g,6,0.004294,Kg/d,0.00565,L/d,200000,NA,ug/kg bw/d
33,Marques et al.,2020,Perfluorooctanesulfonic acid (PFOS) administration shifts the hepatic proteome and augments dietary outcomes related to hepatic steatosis in mice,Toxicology and Applied Pharmacology,408,115250,USA,NAM,mice ,1.25,30,0.042,0.03,NA,IM,NA,1,FIX,33,CLANEP,70,0.0075,0.000001,ug/ml,16,3,NA,ug/g,16,0.0057,Kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
33,Marques et al.,2020,Perfluorooctanesulfonic acid (PFOS) administration shifts the hepatic proteome and augments dietary outcomes related to hepatic steatosis in mice,Toxicology and Applied Pharmacology,408,115250,USA,NAM,mice ,1.25,30,0.042,0.034,NA,IM,NA,1,FIX,33,CLAEP,70,40,6.9,ug/ml,16,200.2,22.5,ug/g,16,0.00646,Kg/d,0.0085,L/d,360,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,1,0.0549,0.0036009,ug/ml,6,0.00568,0.00064,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,3,0.01152,0.0189054,ug/ml,6,0.01711,0.00119,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,5,0.0891,0.00810216,ug/ml,6,0.02886,0.02886,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,1,0.0603,0.0279072,ug/ml,6,12.304,0.0015,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,3,0.1539,0.0639162,ug/ml,6,34.871,0.00354,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,NA,ug/kg bw/d
34,Bogdanska et al.,2011,Tissue distribution of 35S-labelled perfluorooctane sulfonate in adult mice after oral exposure to a low environmentally relevant dose or a high experimental dose,Toxicology,284,54-62,SWE,EUR,mice ,1.75,30,0.058,0.021,NA,IM,NA,1,FIX,34,CLAEP,5,0.2583,0.102627,ug/ml,6,52.2194,0.00568,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,0.32,30,0.011,0.0049,0.0012,IM,NA,1,FIX,35,CLANEP,0,0.000025,0.000001,ug/ml,6,0.000001,0.000001,ug/g,6,0.000931,Kg/d,0.001225,L/d,0.000025,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,0.28,30,0.009,0.0043,0.0012,IM,NA,1,FIX,35,CLAEP,7,93.1034,18.9655,ug/ml,6,255.07,48.99,ug/g,6,0.000817,Kg/d,0.001075,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,0.49,30,0.016,0.0075,0.0015,IM,NA,1,FIX,35,CLAEP,14,98.2759,12.069,ug/ml,6,375,84.46,ug/g,6,0.001425,Kg/d,0.001875,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,0.72,30,0.024,0.011,0.0024,IM,NA,1,FIX,35,CLAEP,21,75.8621,17.2414,ug/ml,6,484.8,81.08,ug/g,6,0.00209,Kg/d,0.00275,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,1.12,30,0.037,0.0172,0.0038,IM,NA,1,FIX,35,CLAEP,28,79.3103,20.6897,ug/ml,6,538.85,89.53,ug/g,6,0.003268,Kg/d,0.0043,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,1.15,30,0.038,0.0176,0.0068,IM,NA,1,FIX,35,CLAEP,35,87.931,5.1724,ug/ml,6,579.39,59.12,ug/g,6,0.003344,Kg/d,0.0044,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,1.04,30,0.035,0.0045,0.0014,IF,N,1,FIX,35,CLANEP,0,0.000025,0.000001,ug/ml,6,0.000001,0.000001,ug/g,6,0.000855,Kg/d,0.001125,L/d,0.000025,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,1.01,30,0.034,0.0044,0.0012,IF,N,1,FIX,35,CLAEP,7,76.2712,8.4746,ug/ml,6,214.16,59.49,ug/g,6,0.000836,Kg/d,0.0011,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,1.7,30,0.057,0.0074,0.0011,IF,N,1,FIX,35,CLAEP,14,94.9153,15.2542,ug/ml,6,275.35,49.29,ug/g,6,0.001406,Kg/d,0.00185,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,2.51,30,0.084,0.0109,0.0019,IF,N,1,FIX,35,CLAEP,21,79.661,10.1695,ug/ml,6,424.93,32.29,ug/g,6,0.002071,Kg/d,0.002725,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,3.43,30,0.114,0.0149,0.0044,IF,N,1,FIX,35,CLAEP,28,89.8305,13.5593,ug/ml,6,399.43,62.89,ug/g,6,0.002831,Kg/d,0.003725,L/d,50000,NA,ug/kg bw/d
35,Liu et al.,2009,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,A comparative study on oxidative damage and distributions of perfluorooctane sulfonate (PFOS) in mice at different postnatal developmental stages,3,245-254,CHI,ASIA,mice ,4.44,30,0.148,0.0193,0.003,IF,N,1,FIX,35,CLAEP,35,79.661,6.7797,ug/ml,6,550.71,86.69,ug/g,6,0.003667,Kg/d,0.004825,L/d,50000,NA,ug/kg bw/d
36,Pfohl et al.,2020,Perfluorooctanesulfonic Acid and Perfluorohexanesulfonic Acid Alter the Blood Lipidome and the Hepatic Proteome in a Murine Model of Diet-Induced Obesity,Toxicological Sciences,178,311-324,USA,NAM ,mice ,1.85,30,0.071,0.0421,0.006125,IM,N,1,FIX,36,CLANEP,203,0.000025,0.000001,ug/ml,6,0.000001,NA,ug/g,6,0.007999,Kg/d,0.010525,L/d,0.000025,NA,ug/kg bw/d
36,Pfohl et al.,2020,Perfluorooctanesulfonic Acid and Perfluorohexanesulfonic Acid Alter the Blood Lipidome and the Hepatic Proteome in a Murine Model of Diet-Induced Obesity,Toxicological Sciences,178,311-324,USA,NAM ,mice ,1.85,30,0.071,0.0445,0.00343,IM,N,1,FIX,36,CLAEP,203,33.9,18.9,ug/ml,6,105.1,37,ug/g,6,0.003298,Kg/d,0.002759,L/d,150,NA,ug/kg bw/d
36,Pfohl et al.,2020,Perfluorooctanesulfonic Acid and Perfluorohexanesulfonic Acid Alter the Blood Lipidome and the Hepatic Proteome in a Murine Model of Diet-Induced Obesity,Toxicological Sciences,178,311-324,USA,NAM ,mice ,1.85,30,0.071,0.0537,0.00441,IM,N,2,FIX,36,CLANEP,203,0.000025,0.000001,ug/ml,6,0.000001,NA,ug/g,6,0.010203,Kg/d,0.013425,L/d,0.000025,NA,ug/kg bw/d
36,Pfohl et al.,2020,Perfluorooctanesulfonic Acid and Perfluorohexanesulfonic Acid Alter the Blood Lipidome and the Hepatic Proteome in a Murine Model of Diet-Induced Obesity,Toxicological Sciences,178,311-324,USA,NAM ,mice ,1.85,30,0.071,0.0516,0.005145,IM,N,2,FIX,36,CLAEP,203,32.5,5.1,ug/ml,6,97.8,17.15,ug/g,6,0.00175,Kg/d,0.00499,L/d,150,NA,ug/kg bw/d
