"pub_id","author_s","year","article","journal","volume","pages","country","continent","animal","breed","stage_life_m","lifespan_m","norm_age","bw_mean_kg","bw_sd_kg","sex","lactating","article_id","model","exp_id","treatment","potential_exposure_day","pfos_plasma_mean","pfos_plasma_sd","pfos_plasma_units","pfos_plasma_ns"
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.044,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.049,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.041,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.16,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.042,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.11,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.052,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.039,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.039,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.095,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.11,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.047,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.051,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.052,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.11,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",96,240,0.4,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.54,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",96,240,0.4,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.27,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",36,240,0.15,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.091,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",6,240,0.025,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.068,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",4,240,0.0166666666666667,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.059,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",3,240,0.0125,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.069,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",3,240,0.0125,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.14,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",3,240,0.0125,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.048,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",3,240,0.0125,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.05,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",6,240,0.025,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.044,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",4,240,0.0166666666666667,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.031,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",3,240,0.0125,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.08,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",6,240,0.025,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.038,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",84,240,0.35,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.064,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",24,240,0.1,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.072,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.074,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",84,240,0.35,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.069,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",120,240,0.5,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.063,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.081,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",16,240,0.0666666666666667,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.07,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",36,240,0.15,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.061,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",36,240,0.15,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.056,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.13,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.067,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.053,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.063,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.066,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",48,240,0.2,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.069,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",28.8,240,0.12,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3703,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",44.4,240,0.185,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3946,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",42,240,0.175,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3909,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3139,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",44.4,240,0.185,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.5077,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",18,240,0.075,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3189,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",37.2,240,0.155,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3702,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",45.6,240,0.19,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.4552,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",16.8,240,0.07,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.2864,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",147.6,240,0.615,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3266,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",38.4,240,0.16,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.4267,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",97.2,240,0.405,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.3262,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",42,240,0.175,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.4091,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",24,240,0.1,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.4374,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",16.8,240,0.07,NA,NA,"CM","NA",10,"NA",1,"CAEP",NA,0.3293,NA,"ug/mL",1
