pub_id,country,continent,animal,stage_life_m,lifespan_m,norm_age,bw_mean_kg,bw_sd_kg,sex,lactating,exp_id,model,study_id,treatment,potential_exposure_day,pfos_plasma_mean,pfos_plasma_sd,pfos_plasma_units,pfos_plasma_ns,pfos_liver_mean,pfos_liver_sd,pfos_liver_units,pfos_liver_ns,feed_intake_mean,feed_intake_units,water_intake_mean,water_intake_units,pfos_exposure_level_mean,pfos_exposure_level_sd,pfos_exposure_level_units
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IF,N,2,FIX,51,CLAEP,28,0.666,0.108,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,500,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IF,N,2,FIX,51,CLANEP,28,0.168,0.00431,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,0.000025,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IF,N,2,FIX,51,CLAEP,28,0.123,0.0187,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,100,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IF,N,2,FIX,51,CLAEP,28,0.0881,0.0105,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,50,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IM,N,1,FIX,52,CLAEP,28,0.131,0.0152,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,100,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IM,N,1,FIX,52,CLAEP,28,0.0915,0.0222,ug/ml,4,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,50,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IM,N,1,FIX,52,CLAEP,28,0.0178,0.00424,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,5,.,ug/kg bw/d
37,USA,NAM,mice,2,30,0.066666667,0.037,.,IM,N,1,FIX,52,CLANEP,28,0.0121,0.00464,ug/ml,5,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,0.000025,.,ug/kg bw/d
38,CHI,ASIA,rat,.,.,.,0.2,.,IF,N,1,FIX,53,CLAEP,38,28.7,1.44,ug/ml,6,.,.,ug/g,.,.,Kg/d,.,L/d,0.035,.,ug/kg bw/d
38,CHI,ASIA,rat,.,.,.,0.2,.,IF,N,1,FIX,53,CLAEP,38,3.15,0.21,ug/ml,6,.,.,ug/g,.,.,Kg/d,.,L/d,0.0035,.,ug/kg bw/d
38,CHI,ASIA,rat,.,.,.,0.2,.,IF,N,1,FIX,53,CLANEP,38,0.000025,.,ug/ml,3,.,.,ug/g,.,.,Kg/d,.,L/d,0.000025,.,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IF,N,1,FIX,54,CLAEP,728,233,124,ug/ml,25,381,176,ug/g,25,0.16,Kg/d,0.0186,L/d,4.27,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IF,N,1,FIX,54,CLAEP,728,75,45.7,ug/ml,15,131,61.4,ug/g,15,0.16,Kg/d,0.0186,L/d,1.07,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLAEP,728,69.3,57.9,ug/ml,22,189,141,ug/g,20,0.17,Kg/d,0.0216,L/d,4.53,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLAEP,728,22.5,23.5,ug/ml,25,70.5,63,ug/g,25,0.17,Kg/d,0.0216,L/d,1.13,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLAEP,728,7.6,8.6,ug/ml,17,26.4,20.4,ug/g,17,0.17,Kg/d,0.0216,L/d,0.45,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IF,N,1,FIX,54,CLAEP,728,4.35,2.78,ug/ml,15,12.9,6.81,ug/g,15,0.17,Kg/d,0.0186,L/d,0.11,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLAEP,728,1.3,1.3,ug/ml,10,7.83,7.34,ug/g,10,0.17,Kg/d,0.0216,L/d,0.11,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IF,N,1,FIX,54,CLANEP,728,0.084,0.134,ug/ml,24,0.185,0.184,ug/g,24,0.17,Kg/d,0.0186,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLANEP,728,0.012,0.01,ug/ml,11,0.114,0.148,ug/g,11,0.17,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLAEP,371,146,33.4,ug/ml,5,435,96.9,ug/g,9,0.175,Kg/d,0.0216,L/d,0.12,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IM,N,1,FIX,54,CLANEP,371,0.025,0.018,ug/ml,11,0.635,1.04,ug/g,10,0.175,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IM,N,1,FIX,54,CLAEP,98,148,13.8,ug/ml,5,568,107,ug/g,5,0.175,Kg/d,0.0216,L/d,7.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IM,N,1,FIX,54,CLAEP,98,43.9,4.9,ug/ml,5,358,28.8,ug/g,5,0.175,Kg/d,0.0216,L/d,1.94,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IM,N,1,FIX,54,CLAEP,98,17.1,1.22,ug/ml,5,74,6.16,ug/g,5,0.175,Kg/d,0.0216,L/d,0.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IM,N,1,FIX,54,CLAEP,98,4.04,0.8,ug/ml,5,23.8,3.45,ug/g,5,0.175,Kg/d,0.0216,L/d,0.19,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IM,N,1,FIX,54,CLANEP,98,0.0045,,ug/ml,5,0.459,0.057,ug/g,5,0.175,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IM,N,1,FIX,54,CLAEP,28,41.8,7.92,ug/ml,5,282,45.3,ug/g,5,0.16,Kg/d,0.0216,L/d,17.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IM,N,1,FIX,54,CLAEP,28,7.57,2.17,ug/ml,5,47.6,12.5,ug/g,5,0.16,Kg/d,0.0216,L/d,1.94,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IM,N,1,FIX,54,CLAEP,28,4.33,1.16,ug/ml,5,31.3,5.84,ug/g,5,0.16,Kg/d,0.0216,L/d,17.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IM,N,1,FIX,54,CLAEP,28,0.91,0.62,ug/ml,5,11,2.31,ug/g,5,0.16,Kg/d,0.0216,L/d,4.44,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IM,N,1,FIX,54,CLANEP,28,0.0045,,ug/ml,5,0.104,0.067,ug/g,5,0.16,Kg/d,0.0216,L/d,1.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.75,.,IF,N,1,FIX,54,CLANEP,371,0.395,0.777,ug/ml,5,0.923,1.77,ug/g,10,0.175,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IF,N,1,FIX,54,CLAEP,98,223,22.4,ug/ml,5,635,49,ug/g,5,0.175,Kg/d,0.0216,L/d,7.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IF,N,1,FIX,54,CLAEP,98,64.4,5.48,ug/ml,5,370,22.3,ug/g,5,0.175,Kg/d,0.0216,L/d,1.94,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IF,N,1,FIX,54,CLAEP,98,27.3,2.34,ug/ml,5,69.2,3.46,ug/g,5,0.175,Kg/d,0.0216,L/d,0.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IF,N,1,FIX,54,CLAEP,98,6.96,0.99,ug/ml,4,19.2,3.77,ug/g,5,0.175,Kg/d,0.0216,L/d,0.19,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.45,.,IF,N,1,FIX,54,CLANEP,98,2.67,4.58,ug/ml,5,12,22.4,ug/g,5,0.175,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IF,N,1,FIX,54,CLAEP,28,54,7.34,ug/ml,5,373,44.1,ug/g,5,0.16,Kg/d,0.0216,L/d,17.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IF,N,1,FIX,54,CLAEP,28,12.6,1.73,ug/ml,5,83,14.1,ug/g,5,0.16,Kg/d,0.0216,L/d,4.44,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IF,N,1,FIX,54,CLAEP,28,6.62,0.5,ug/ml,5,25,6.11,ug/g,5,0.16,Kg/d,0.0216,L/d,1.78,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IF,N,1,FIX,54,CLAEP,28,1.61,0.21,ug/ml,5,8.71,0.55,ug/g,5,0.16,Kg/d,0.0216,L/d,0.44,,ug/kg bw/d
39,USA,NAM,rat,1.4,25,0.056,0.18,.,IF,N,1,FIX,54,CLANEP,28,0.026,0.007,ug/ml,5,0.107,0.049,ug/g,5,0.16,Kg/d,0.0216,L/d,0.000025,,ug/kg bw/d
40,SWE,EUR,mice,2,30,0.067,0.037,.,IM,N,1,FIX,55,CLAEP,10,125.8,7.8,ug/ml,4,.,.,ug/g,.,,Kg/d,0.0555,L/d,1250,20,ug/kg bw/d
40,SWE,EUR,mice,2,30,0.067,0.037,.,IM,N,1,FIX,55,CLANEP,10,0.052,0.004,ug/ml,4,.,.,ug/g,.,,Kg/d,0.0555,L/d,0.000025,0,ug/kg bw/d
41,CHI,ASIA,mice,2.5,30,0.08333,0.02,.,IM,N,1,FIX,56,CLAEP,7,250.34,2008,ug/ml,12,.,.,ug/g,.,,Kg/d,0.03,L/d,20000,20,ug/kg bw/d
41,CHI,ASIA,mice,2.5,30,0.08333,0.02,.,IM,N,1,FIX,56,CLAEP,7,97.25,761,ug/ml,12,.,.,ug/g,.,0.17,Kg/d,0.03,L/d,5000,5,ug/kg bw/d
41,CHI,ASIA,mice,2.5,30,0.08333,0.02,.,IM,N,1,FIX,56,CLANEP,7,0.000025,,ug/ml,12,.,.,ug/g,.,0.17,Kg/d,0.03,L/d,0.000025,2,ug/kg bw/d
